DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY_NEW,CANCELLED,WEATHER_DELAY
6,8/3/2019,9E,5001,10781,10397,1159,0,0,
6,8/10/2019,9E,5001,10781,10397,1159,0,0,
6,8/17/2019,9E,5001,10781,10397,1152,0,0,
6,8/24/2019,9E,5001,10781,10397,1152,0,0,
6,8/31/2019,9E,5001,10781,10397,1230,0,0,
6,8/3/2019,9E,5002,10397,14098,940,0,0,
6,8/10/2019,9E,5002,10397,14098,940,0,0,
6,8/17/2019,9E,5002,10397,14098,949,0,0,
6,8/24/2019,9E,5002,10397,14098,949,0,0,
6,8/3/2019,9E,5002,14098,10397,1200,0,0,
6,8/10/2019,9E,5002,14098,10397,1200,0,0,
6,8/17/2019,9E,5002,14098,10397,1209,0,0,
6,8/24/2019,9E,5002,14098,10397,1209,0,0,
6,8/3/2019,9E,5003,12478,13931,1455,0,0,
6,8/10/2019,9E,5003,12478,13931,1455,4,0,
6,8/17/2019,9E,5003,12478,13931,1455,0,0,0
6,8/24/2019,9E,5003,12478,13931,1455,0,0,
6,8/31/2019,9E,5003,12478,13931,1455,0,0,
6,8/3/2019,9E,5003,13931,12478,1712,0,0,
6,8/10/2019,9E,5003,13931,12478,1712,0,0,
6,8/17/2019,9E,5003,13931,12478,1708,21,0,0
6,8/24/2019,9E,5003,13931,12478,1708,0,0,
6,8/31/2019,9E,5003,13931,12478,1706,0,0,0
6,8/3/2019,9E,5004,10792,12478,1454,0,0,
6,8/10/2019,9E,5004,10792,12478,1454,0,0,
6,8/17/2019,9E,5004,10792,12478,1443,26,0,0
6,8/24/2019,9E,5004,10792,12478,1443,0,0,
6,8/3/2019,9E,5004,12478,10792,1249,0,0,
6,8/10/2019,9E,5004,12478,10792,1249,0,0,
6,8/17/2019,9E,5004,12478,10792,1230,10,0,0
6,8/24/2019,9E,5004,12478,10792,1230,0,0,
6,8/3/2019,9E,5005,10792,12953,653,16,0,
6,8/10/2019,9E,5005,10792,12953,653,0,0,
6,8/17/2019,9E,5005,14122,14492,905,0,0,
6,8/24/2019,9E,5005,14122,14492,905,113,0,0
6,8/17/2019,9E,5005,14492,14122,700,9,0,
6,8/24/2019,9E,5005,14492,14122,700,122,0,0
6,8/3/2019,9E,5006,10397,10868,1621,0,0,
6,8/10/2019,9E,5006,10397,10868,1621,0,0,
6,8/17/2019,9E,5006,10397,10868,1624,0,0,
6,8/24/2019,9E,5006,10397,10868,1624,1,0,
6,8/31/2019,9E,5006,12197,10397,615,0,0,
6,8/17/2019,9E,5008,11193,12953,1400,86,0,0
6,8/24/2019,9E,5008,11193,12953,1425,0,0,
6,8/17/2019,9E,5009,12953,11057,1600,7,0,0
6,8/24/2019,9E,5009,12953,11057,1600,0,0,
6,8/3/2019,9E,5014,10785,11433,1738,36,0,0
6,8/10/2019,9E,5014,10785,11433,1738,0,0,
6,8/17/2019,9E,5014,11433,11003,2020,0,0,
6,8/24/2019,9E,5014,11433,11003,2020,0,0,
6,8/3/2019,9E,5016,10185,10397,600,0,0,
6,8/10/2019,9E,5016,10185,10397,600,0,0,
6,8/17/2019,9E,5016,10185,10397,600,0,0,
6,8/24/2019,9E,5016,10185,10397,600,85,0,0
6,8/31/2019,9E,5016,10185,10397,610,0,0,
6,8/31/2019,9E,5018,10397,15249,1356,0,0,
6,8/31/2019,9E,5018,15249,10397,1558,0,0,
6,8/3/2019,9E,5019,11986,11433,805,0,0,0
6,8/10/2019,9E,5019,11986,11433,805,0,0,
6,8/3/2019,9E,5020,11977,13487,1145,0,0,
6,8/3/2019,9E,5020,13487,11977,1000,0,0,
6,8/17/2019,9E,5021,11003,11433,645,0,0,
6,8/24/2019,9E,5021,11003,11433,645,0,0,
6,8/3/2019,9E,5021,11433,11042,1359,0,0,
6,8/10/2019,9E,5021,11433,11042,1359,0,0,
6,8/31/2019,9E,5021,15249,10397,1000,0,0,
6,8/3/2019,9E,5022,11278,12478,1100,0,0,
6,8/10/2019,9E,5022,11278,12478,1100,0,0,
6,8/17/2019,9E,5022,12478,11278,805,0,0,
6,8/24/2019,9E,5022,12478,11278,805,0,0,
6,8/3/2019,9E,5023,12478,10821,900,0,0,
6,8/10/2019,9E,5023,12478,10821,900,0,0,
6,8/17/2019,9E,5023,12478,10821,900,0,0,
6,8/24/2019,9E,5023,12478,10821,900,0,0,
6,8/31/2019,9E,5023,12478,10821,840,0,0,
6,8/3/2019,9E,5024,12953,10990,1525,99,0,0
6,8/10/2019,9E,5024,12953,10990,1525,0,0,
6,8/31/2019,9E,5025,10397,14814,1353,94,0,0
6,8/31/2019,9E,5025,14814,10397,1515,75,0,0
6,8/3/2019,9E,5026,10721,11042,1250,0,0,
6,8/10/2019,9E,5026,10721,11042,1250,0,0,
6,8/17/2019,9E,5026,10721,11042,1250,0,0,
6,8/24/2019,9E,5026,10721,11042,1250,0,0,
6,8/31/2019,EV,4263,15919,12266,1325,0,0,
6,8/24/2019,EV,4264,15016,12266,635,0,0,
6,8/31/2019,EV,4264,15016,12266,635,0,0,
6,8/3/2019,EV,4265,12266,14869,1857,0,0,
6,8/10/2019,EV,4265,12266,14869,1857,27,0,
6,8/17/2019,EV,4265,12266,14869,1857,0,0,
6,8/3/2019,EV,4266,12992,12266,1850,0,0,
6,8/10/2019,EV,4266,12992,12266,1850,111,0,0
6,8/17/2019,EV,4266,12992,12266,1850,0,0,
6,8/3/2019,EV,4268,10781,12266,930,0,0,
6,8/10/2019,EV,4268,10781,12266,930,5,0,
6,8/17/2019,EV,4268,10781,12266,930,0,0,
6,8/24/2019,EV,4268,10781,12266,930,28,0,0
6,8/31/2019,EV,4268,10781,12266,930,0,0,
6,8/3/2019,EV,4269,13485,11618,615,358,0,0
6,8/10/2019,EV,4269,13485,11618,615,0,0,
6,8/17/2019,EV,4269,13485,11618,615,0,0,
6,8/3/2019,EV,4270,15370,12266,1700,0,0,
6,8/10/2019,EV,4270,15370,12266,1700,0,0,
6,8/17/2019,EV,4270,15370,12266,1700,0,0,
6,8/24/2019,EV,4270,15370,12266,1700,0,0,
6,8/3/2019,EV,4271,12448,12266,1200,0,0,
6,8/10/2019,EV,4271,12448,12266,1200,0,0,
6,8/17/2019,EV,4271,12448,12266,1200,1,0,
6,8/3/2019,EV,4272,11618,10581,1030,0,0,
6,8/10/2019,EV,4272,11618,10581,1030,0,0,
6,8/17/2019,EV,4272,11618,10581,1030,0,0,
6,8/3/2019,EV,4273,12266,10693,730,0,0,
6,8/10/2019,EV,4273,12266,10693,730,0,0,
6,8/17/2019,EV,4273,12266,10693,730,9,0,
6,8/24/2019,EV,4273,12266,10693,730,0,0,
6,8/31/2019,EV,4273,12266,10693,730,51,0,0
6,8/3/2019,EV,4274,12266,15376,935,0,0,
6,8/10/2019,EV,4274,12266,15376,935,0,0,
6,8/17/2019,EV,4274,12266,15376,935,0,0,
6,8/3/2019,EV,4275,12884,13930,1815,0,0,
6,8/10/2019,EV,4275,12884,13930,1815,0,0,
6,8/17/2019,EV,4275,12884,13930,1815,,1,
6,8/3/2019,EV,4277,13931,11618,1330,357,0,0
6,8/10/2019,EV,4277,13931,11618,1330,0,0,
6,8/17/2019,EV,4277,13931,11618,1330,11,0,
6,8/3/2019,EV,4279,11618,11996,815,0,0,
6,8/10/2019,EV,4279,11618,11996,815,0,0,
6,8/17/2019,EV,4279,11618,11996,815,0,0,
6,8/24/2019,EV,4279,11618,11996,815,0,0,
6,8/3/2019,EV,4280,10279,12266,710,0,0,
6,8/10/2019,EV,4280,10279,12266,710,0,0,
6,8/17/2019,EV,4280,10279,12266,710,0,0,
6,8/24/2019,EV,4280,10279,12266,710,0,0,
6,8/31/2019,EV,4280,10279,12266,710,0,0,
6,8/24/2019,EV,4280,12266,11973,1005,0,0,
6,8/31/2019,EV,4280,12266,11973,1005,0,0,
6,8/3/2019,EV,4281,13158,12266,1357,110,0,0
6,8/10/2019,EV,4281,13158,12266,1357,0,0,
6,8/17/2019,EV,4281,13158,12266,1357,0,0,
6,8/3/2019,EV,4282,11612,13930,618,0,0,
6,8/10/2019,EV,4282,11612,13930,618,0,0,0
6,8/17/2019,EV,4282,11612,13930,618,0,0,
6,8/24/2019,EV,4283,11618,14524,830,27,0,
6,8/31/2019,EV,4283,11618,14524,830,0,0,
6,8/3/2019,EV,4284,13198,13930,1831,0,0,
6,8/10/2019,EV,4284,13198,13930,1831,4,0,
6,8/17/2019,EV,4284,13198,13930,1831,39,0,0
6,8/24/2019,EV,4284,13930,15016,750,0,0,
6,8/31/2019,EV,4284,13930,15016,750,0,0,
6,8/3/2019,EV,4285,13487,13930,1010,55,0,0
6,8/10/2019,EV,4285,13487,13930,1010,0,0,
6,8/17/2019,EV,4285,13487,13930,1010,0,0,
6,8/3/2019,EV,4286,12266,13871,935,0,0,0
6,8/10/2019,EV,4286,12266,13871,935,0,0,
6,8/17/2019,EV,4286,12266,13871,935,0,0,
6,8/3/2019,EV,4286,13061,12266,730,0,0,
6,8/10/2019,EV,4286,13061,12266,730,0,0,
6,8/17/2019,EV,4286,13061,12266,730,0,0,
6,8/24/2019,EV,4286,13061,12266,730,0,0,
6,8/31/2019,EV,4286,13061,12266,730,0,0,
6,8/3/2019,EV,4287,12266,12217,955,0,0,0
6,8/10/2019,EV,4287,12266,12217,955,0,0,
6,8/17/2019,EV,4287,12266,12217,955,9,0,
6,8/24/2019,EV,4287,12266,12217,1230,0,0,
6,8/31/2019,EV,4287,12266,12217,1230,0,0,
6,8/3/2019,EV,4288,12266,15624,1945,0,0,
6,8/10/2019,EV,4288,12266,15624,1945,0,0,
6,8/17/2019,EV,4288,12266,15624,1945,700,0,0
6,8/24/2019,EV,4288,12266,15624,1945,0,0,
6,8/24/2019,EV,4289,12266,12206,1240,0,0,
6,8/3/2019,EV,4289,13577,11618,1420,0,0,
6,8/10/2019,EV,4289,13577,11618,1420,,1,
6,8/17/2019,EV,4289,13577,11618,1420,4,0,
6,8/3/2019,EV,4290,12266,13487,750,3,0,
6,8/10/2019,EV,4290,12266,13487,750,0,0,
6,8/17/2019,EV,4290,12266,13487,750,0,0,
6,8/24/2019,EV,4291,13198,12266,850,,1,
6,8/31/2019,EV,4291,13198,12266,850,0,0,
6,8/3/2019,EV,4291,15370,12266,1532,0,0,
6,8/10/2019,EV,4291,15370,12266,1532,0,0,
6,8/17/2019,EV,4291,15370,12266,1532,0,0,
6,8/3/2019,EV,4293,11618,13577,1400,0,0,
6,8/10/2019,EV,4293,11618,13577,1400,0,0,
6,8/17/2019,EV,4293,11618,13577,1400,0,0,0
6,8/3/2019,EV,4294,12266,14193,935,33,0,0
6,8/10/2019,EV,4294,12266,14193,935,0,0,
6,8/17/2019,EV,4294,12266,14193,935,0,0,
6,8/3/2019,EV,4296,11721,13930,640,0,0,
6,8/10/2019,EV,4296,11721,13930,640,0,0,
6,8/17/2019,EV,4296,11721,13930,640,0,0,
6,8/3/2019,EV,4300,14524,11618,930,343,0,0
6,8/10/2019,EV,4300,14524,11618,930,0,0,
6,8/17/2019,EV,4300,14524,11618,930,37,0,0
6,8/24/2019,EV,4300,14524,11618,930,,1,
6,8/31/2019,EV,4300,14524,11618,935,0,0,
6,8/24/2019,EV,4302,11042,11278,1800,0,0,
6,8/31/2019,EV,4302,11042,11278,1800,0,0,
6,8/24/2019,EV,4302,12953,11042,1320,0,0,
6,8/31/2019,EV,4302,12953,11042,1320,0,0,
6,8/3/2019,EV,4302,13930,11775,837,0,0,
6,8/10/2019,EV,4302,13930,11775,837,0,0,
6,8/17/2019,EV,4302,13930,11775,837,101,0,0
6,8/3/2019,EV,4306,12266,12448,1005,0,0,
6,8/10/2019,EV,4306,12266,12448,1005,0,0,
6,8/17/2019,EV,4306,12266,12448,1005,0,0,
6,8/3/2019,EV,4308,11042,12953,1416,0,0,
6,8/10/2019,EV,4308,11042,12953,1416,0,0,
6,8/17/2019,EV,4308,11042,12953,1416,167,0,0
6,8/24/2019,EV,4308,11042,12953,1410,35,0,0
6,8/31/2019,EV,4308,11042,12953,1410,0,0,
6,8/3/2019,EV,4309,13422,12266,700,0,0,
6,8/10/2019,EV,4309,13422,12266,700,0,0,
6,8/17/2019,EV,4309,13422,12266,700,0,0,
6,8/24/2019,EV,4309,13422,12266,700,0,0,
6,8/31/2019,EV,4309,13422,12266,700,0,0,
6,8/3/2019,EV,4310,13487,13930,1127,0,0,
6,8/10/2019,EV,4310,13487,13930,1127,0,0,
6,8/17/2019,EV,4310,13487,13930,1127,69,0,0
6,8/3/2019,EV,4311,15016,13930,1040,19,0,0
6,8/10/2019,EV,4311,15016,13930,1040,0,0,
6,8/17/2019,EV,4311,15016,13930,1040,7,0,
6,8/3/2019,EV,4313,13930,12884,1535,0,0,
6,8/10/2019,EV,4313,13930,12884,1535,0,0,
6,8/17/2019,EV,4313,13930,12884,1535,,1,
6,8/24/2019,EV,4313,15919,12266,905,13,0,
6,8/31/2019,EV,4313,15919,12266,905,0,0,
6,8/3/2019,EV,4314,13930,13198,1555,0,0,
6,8/10/2019,EV,4314,13930,13198,1555,54,0,0
6,8/17/2019,EV,4314,13930,13198,1555,74,0,0
6,8/24/2019,EV,4314,13930,15370,1250,108,0,0
6,8/3/2019,EV,4315,13930,13487,1750,0,0,
6,8/10/2019,EV,4315,13930,13487,1750,0,0,
6,8/17/2019,EV,4315,13930,13487,1750,0,0,
6,8/24/2019,EV,4315,13930,13487,1801,0,0,
6,8/31/2019,EV,4315,13930,13487,1801,0,0,
6,8/24/2019,EV,4316,12266,12915,2130,0,0,
6,8/31/2019,EV,4316,12266,12915,2130,0,0,
6,8/3/2019,EV,4317,15624,12266,932,0,0,
6,8/10/2019,EV,4317,15624,12266,932,0,0,
6,8/17/2019,EV,4317,15624,12266,932,3,0,
6,8/3/2019,EV,4318,11721,13930,1428,0,0,
6,8/17/2019,EV,4318,11721,13930,1428,,1,
6,8/24/2019,EV,4318,11977,13930,545,0,0,
6,8/31/2019,EV,4318,15370,13930,610,0,0,
6,8/3/2019,EV,4319,10693,13930,1110,0,0,
6,8/10/2019,EV,4319,10693,13930,1110,0,0,
6,8/17/2019,EV,4319,10693,13930,1110,137,0,0
6,8/24/2019,EV,4319,10693,13930,1110,0,0,
6,8/31/2019,EV,4319,10693,13930,1110,0,0,
6,8/3/2019,EV,4320,12266,11982,2145,0,0,
6,8/10/2019,EV,4320,12266,11982,2145,27,0,0
6,8/17/2019,EV,4320,12266,11982,2145,0,0,
6,8/24/2019,EV,4320,12266,11982,2145,0,0,
6,8/31/2019,EV,4320,12266,11982,2145,0,0,
6,8/3/2019,EV,4323,14193,12266,1146,29,0,0
6,8/10/2019,EV,4323,14193,12266,1146,0,0,
6,8/17/2019,EV,4323,14193,12266,1146,0,0,
6,8/24/2019,EV,4323,14696,11618,1330,0,0,
6,8/31/2019,EV,4323,14696,11618,1330,0,0,
6,8/3/2019,EV,4324,12266,13851,945,0,0,
6,8/10/2019,EV,4324,12266,13851,945,0,0,
6,8/17/2019,EV,4324,12266,13851,945,0,0,
6,8/3/2019,EV,4326,11042,13930,1035,0,0,
6,8/10/2019,EV,4326,11042,13930,1035,0,0,
6,8/17/2019,EV,4326,11042,13930,1035,18,0,
6,8/24/2019,EV,4326,11146,13930,615,0,0,
6,8/31/2019,EV,4326,11146,13930,615,0,0,
6,8/3/2019,EV,4327,15412,12266,945,151,0,0
6,8/10/2019,EV,4327,15412,12266,945,,1,
6,8/17/2019,EV,4327,15412,12266,945,33,0,0
6,8/24/2019,EV,4327,15412,12266,933,108,0,0
6,8/31/2019,EV,4327,15412,12266,933,0,0,
6,8/24/2019,EV,4328,10781,12266,1415,34,0,18
6,8/3/2019,EV,4329,14321,11618,1800,32,0,
6,8/10/2019,EV,4329,14321,11618,1800,,1,
6,8/17/2019,EV,4329,14321,11618,1800,0,0,
6,8/24/2019,EV,4329,14321,11618,1800,0,0,
6,8/31/2019,EV,4329,14321,11618,1800,0,0,
6,8/24/2019,EV,4330,10747,12266,1700,0,0,
6,8/3/2019,EV,4331,10397,12266,735,0,0,
6,8/10/2019,EV,4331,10397,12266,735,0,0,
6,8/17/2019,EV,4331,10397,12266,735,0,0,0
6,8/3/2019,EV,4332,11042,11618,915,0,0,
6,8/10/2019,EV,4332,11042,11618,915,39,0,0
6,8/17/2019,EV,4332,11042,11618,915,0,0,
6,8/24/2019,EV,4332,11042,11618,915,0,0,
6,8/31/2019,EV,4332,11042,11618,915,0,0,
6,8/3/2019,EV,4333,12266,14783,1955,0,0,
6,8/10/2019,EV,4333,12266,14783,1955,0,0,
6,8/17/2019,EV,4333,12266,14783,1955,0,0,0
6,8/24/2019,EV,4333,12266,14783,1955,0,0,
6,8/3/2019,EV,4334,11042,11618,1100,0,0,
6,8/10/2019,EV,4334,11042,11618,1100,,1,
6,8/17/2019,EV,4334,11042,11618,1100,15,0,
6,8/24/2019,EV,4334,11042,11618,1100,0,0,
6,8/31/2019,EV,4334,11042,11618,1100,0,0,
6,8/3/2019,EV,4335,13487,12266,800,0,0,
6,8/10/2019,EV,4335,13487,12266,800,0,0,
6,8/17/2019,EV,4335,13487,12266,800,0,0,
6,8/24/2019,EV,4335,13487,12266,800,31,0,0
6,8/31/2019,EV,4335,13487,12266,800,0,0,
6,8/3/2019,EV,4336,12266,12448,1435,0,0,
6,8/10/2019,EV,4336,12266,12448,1435,0,0,
6,8/17/2019,EV,4336,12266,12448,1435,0,0,
6,8/24/2019,EV,4336,12266,12448,1435,0,0,
6,8/31/2019,EV,4336,12266,12448,1435,0,0,
6,8/3/2019,EV,4338,13851,12266,1200,0,0,
6,8/10/2019,EV,4338,13851,12266,1200,0,0,
6,8/17/2019,EV,4338,13851,12266,1200,0,0,
6,8/3/2019,EV,4339,12266,15016,1215,4,0,
6,8/10/2019,EV,4339,12266,15016,1215,1,0,
6,8/17/2019,EV,4339,12266,15016,1215,0,0,
6,8/24/2019,EV,4339,12992,13930,610,369,0,0
6,8/3/2019,EV,4342,12266,12217,1640,83,0,0
6,8/10/2019,EV,4342,12266,12217,1640,22,0,0
6,8/17/2019,EV,4342,12266,12217,1640,0,0,
6,8/24/2019,EV,4342,12266,12217,1455,0,0,
6,8/3/2019,EV,4342,15412,12266,1147,7,0,
6,8/10/2019,EV,4342,15412,12266,1147,16,0,
6,8/17/2019,EV,4342,15412,12266,1147,25,0,
6,8/3/2019,EV,4343,12266,13244,1635,1,0,
6,8/10/2019,EV,4343,12266,13244,1635,0,0,
6,8/17/2019,EV,4343,12266,13244,1635,49,0,0
6,8/3/2019,EV,4344,13377,12266,1611,3,0,
6,8/10/2019,EV,4344,13377,12266,1611,63,0,0
6,8/17/2019,EV,4344,13377,12266,1611,0,0,
6,8/3/2019,EV,4346,12266,14814,755,0,0,
6,8/10/2019,EV,4346,12266,14814,755,0,0,
6,8/17/2019,EV,4346,12266,14814,755,0,0,
6,8/3/2019,EV,4348,13930,11042,700,0,0,
6,8/10/2019,EV,4348,13930,11042,700,0,0,
6,8/17/2019,EV,4348,13930,11042,700,29,0,0
6,8/24/2019,EV,4349,10693,12266,1831,3,0,
6,8/31/2019,EV,4349,10693,12266,1831,0,0,
6,8/3/2019,EV,4349,12266,13851,1630,6,0,
6,8/10/2019,EV,4349,12266,13851,1630,0,0,
6,8/17/2019,EV,4349,12266,13851,1630,1,0,
6,8/3/2019,EV,4350,13061,12266,1605,0,0,
6,8/10/2019,EV,4350,13061,12266,1605,0,0,
6,8/17/2019,EV,4350,13061,12266,1605,0,0,
6,8/3/2019,EV,4352,10747,12266,1420,0,0,
6,8/10/2019,EV,4352,10747,12266,1420,0,0,
6,8/17/2019,EV,4352,10747,12266,1420,0,0,
6,8/24/2019,EV,4352,10747,12266,1415,0,0,
6,8/31/2019,EV,4352,10747,12266,1415,40,0,0
6,8/3/2019,EV,4353,10185,12266,725,0,0,
6,8/10/2019,EV,4353,10185,12266,725,0,0,
6,8/17/2019,EV,4353,10185,12266,725,0,0,0
6,8/24/2019,EV,4353,10185,12266,725,0,0,0
6,8/31/2019,EV,4353,10185,12266,725,0,0,
6,8/3/2019,EV,4355,15016,11618,1225,0,0,
6,8/10/2019,EV,4355,15016,11618,1225,0,0,
6,8/17/2019,EV,4355,15016,11618,1225,0,0,
6,8/24/2019,EV,4355,15016,11618,1050,1,0,0
6,8/31/2019,EV,4355,15016,11618,1050,38,0,0
6,8/3/2019,EV,4356,12266,15370,951,260,0,0
6,8/10/2019,EV,4356,12266,15370,951,0,0,
6,8/17/2019,EV,4356,12266,15370,951,40,0,0
6,8/24/2019,EV,4356,15370,12266,1400,0,0,
6,8/31/2019,EV,4356,15370,12266,1400,3,0,
6,8/3/2019,EV,4357,11618,10792,1200,0,0,
6,8/10/2019,EV,4357,11618,10792,1200,52,0,0
6,8/17/2019,EV,4357,11618,10792,1200,25,0,0
6,8/24/2019,EV,4357,11618,10792,1159,0,0,
6,8/31/2019,EV,4357,11618,10792,1159,0,0,
6,8/3/2019,EV,4358,12266,15370,1450,0,0,
6,8/10/2019,EV,4358,12266,15370,1450,0,0,
6,8/17/2019,EV,4358,12266,15370,1450,0,0,
6,8/24/2019,EV,4358,12266,15370,1450,0,0,
6,8/3/2019,EV,4359,12266,12448,2000,72,0,0
6,8/10/2019,EV,4359,12266,12448,2000,0,0,
6,8/17/2019,EV,4359,12266,12448,2000,0,0,
6,8/3/2019,EV,4360,13851,12266,1845,0,0,
6,8/10/2019,EV,4360,13851,12266,1845,0,0,
6,8/17/2019,EV,4360,13851,12266,1845,0,0,
6,8/3/2019,EV,4361,11996,11618,600,0,0,
6,8/10/2019,EV,4361,11996,11618,600,0,0,
6,8/17/2019,EV,4361,11996,11618,600,0,0,
6,8/3/2019,EV,4362,11540,12266,1555,0,0,
6,8/10/2019,EV,4362,11540,12266,1555,0,0,
6,8/17/2019,EV,4362,11540,12266,1555,0,0,
6,8/3/2019,EV,4363,14814,12266,1555,1,0,
6,8/10/2019,EV,4363,14814,12266,1555,0,0,
6,8/17/2019,EV,4363,14814,12266,1555,0,0,
6,8/24/2019,EV,4363,14814,12266,1405,0,0,
6,8/31/2019,EV,4363,14814,12266,1405,48,0,0
6,8/3/2019,EV,4364,12266,13851,725,0,0,
6,8/10/2019,EV,4364,12266,13851,725,0,0,
6,8/17/2019,EV,4364,12266,13851,725,0,0,
6,8/3/2019,EV,4365,13930,13487,745,89,0,0
6,8/10/2019,EV,4365,13930,13487,745,0,0,
6,8/17/2019,EV,4365,13930,13487,745,0,0,
6,8/3/2019,EV,4367,13930,14122,1210,0,0,
6,8/10/2019,EV,4367,13930,14122,1210,46,0,0
6,8/17/2019,EV,4367,13930,14122,1210,77,0,0
6,8/24/2019,EV,4367,13930,14685,1415,0,0,
6,8/31/2019,EV,4367,13930,14685,1415,0,0,
6,8/3/2019,EV,4368,13851,12266,940,0,0,
6,8/10/2019,EV,4368,13851,12266,940,0,0,
6,8/17/2019,EV,4368,13851,12266,940,0,0,
6,8/24/2019,EV,4370,15370,13930,610,0,0,
6,8/3/2019,EV,4371,12266,15919,1015,0,0,
6,8/10/2019,EV,4371,12266,15919,1015,0,0,
6,8/17/2019,EV,4371,12266,15919,1015,0,0,
6,8/24/2019,EV,4371,12266,15919,1015,0,0,
6,8/31/2019,EV,4371,12266,15919,1015,0,0,
6,8/3/2019,EV,4372,12266,15412,805,0,0,
6,8/10/2019,EV,4372,12266,15412,805,0,0,
6,8/17/2019,EV,4372,12266,15412,805,38,0,0
6,8/3/2019,EV,4373,13930,11193,1554,0,0,
6,8/10/2019,EV,4373,13930,11193,1554,0,0,
6,8/17/2019,EV,4373,13930,11193,1554,0,0,0
6,8/3/2019,EV,4375,13256,12266,1900,0,0,
6,8/10/2019,EV,4375,13256,12266,1900,0,0,
6,8/17/2019,EV,4375,13256,12266,1900,0,0,
6,8/3/2019,EV,4376,12206,12266,1210,0,0,
6,8/10/2019,EV,4376,12206,12266,1210,0,0,
6,8/17/2019,EV,4376,12206,12266,1210,0,0,
6,8/24/2019,EV,4376,14193,12266,700,0,0,0
6,8/31/2019,EV,4376,14193,12266,700,0,0,0
6,8/3/2019,EV,4378,13930,12278,1255,0,0,
6,8/10/2019,EV,4378,13930,12278,1255,0,0,
6,8/17/2019,EV,4378,13930,12278,1255,131,0,0
6,8/24/2019,EV,4378,13930,12278,1253,0,0,
6,8/3/2019,EV,4379,12951,12266,1550,0,0,
6,8/10/2019,EV,4379,12951,12266,1550,0,0,
6,8/17/2019,EV,4379,12951,12266,1550,0,0,
6,8/3/2019,EV,4380,11618,11995,1000,0,0,
6,8/10/2019,EV,4380,11618,11995,959,0,0,
6,8/17/2019,EV,4380,11618,11995,959,0,0,
6,8/24/2019,EV,4380,11618,11995,1015,0,0,
6,8/31/2019,EV,4380,11618,11995,1015,0,0,
6,8/24/2019,EV,4382,11193,13930,1135,0,0,
6,8/31/2019,EV,4382,11193,13930,1135,0,0,
6,8/3/2019,EV,4382,11278,11042,615,0,0,
6,8/10/2019,EV,4382,11278,11042,615,0,0,
6,8/17/2019,EV,4382,11278,11042,615,0,0,
6,8/3/2019,EV,4383,12266,11540,945,33,0,0
6,8/10/2019,EV,4383,12266,11540,945,0,0,
6,8/17/2019,EV,4383,12266,11540,945,0,0,
6,8/24/2019,EV,4384,13930,14321,1400,0,0,
6,8/31/2019,EV,4384,13930,14321,1400,0,0,
6,8/3/2019,EV,4385,12266,15412,2005,68,0,0
6,8/10/2019,EV,4385,12266,15412,2005,43,0,0
6,8/17/2019,EV,4385,12266,15412,2005,35,0,0
6,8/24/2019,EV,4385,12266,15412,2005,0,0,
6,8/31/2019,EV,4385,12266,15412,2005,0,0,
6,8/3/2019,EV,4385,12915,12266,1745,12,0,
6,8/10/2019,EV,4385,12915,12266,1745,0,0,
6,8/17/2019,EV,4385,12915,12266,1745,3,0,
6,8/3/2019,EV,4386,15370,13930,1040,0,0,
6,8/10/2019,EV,4386,15370,13930,1040,0,0,
6,8/17/2019,EV,4386,15370,13930,1040,85,0,0
6,8/24/2019,EV,4386,15370,13930,1025,0,0,
6,8/31/2019,EV,4386,15370,13930,1025,0,0,
6,8/24/2019,EV,4387,12266,10747,1420,0,0,
6,8/3/2019,EV,4388,12448,12266,730,0,0,
6,8/10/2019,EV,4388,12448,12266,730,0,0,
6,8/17/2019,EV,4388,12448,12266,730,0,0,0
6,8/3/2019,EV,4390,12266,13061,2130,0,0,
6,8/10/2019,EV,4390,12266,13061,2130,0,0,
6,8/17/2019,EV,4390,12266,13061,2130,0,0,
6,8/24/2019,EV,4390,12266,13061,2130,0,0,
6,8/3/2019,EV,4390,15412,12266,1845,0,0,
6,8/10/2019,EV,4390,15412,12266,1845,0,0,
6,8/17/2019,EV,4390,15412,12266,1845,0,0,
6,8/24/2019,EV,4391,13930,10785,1445,0,0,
6,8/31/2019,EV,4391,13930,11042,915,11,0,
6,8/3/2019,EV,4391,15370,12266,1200,251,0,0
6,8/10/2019,EV,4391,15370,12266,1200,0,0,
6,8/17/2019,EV,4391,15370,12266,1200,44,0,0
6,8/24/2019,EV,4392,13061,12266,1205,0,0,
6,8/31/2019,EV,4392,13061,12266,1205,0,0,
6,8/3/2019,EV,4392,13930,15370,1010,0,0,
6,8/10/2019,EV,4392,13930,15370,1010,0,0,
6,8/17/2019,EV,4392,13930,15370,1010,89,0,0
6,8/3/2019,EV,4393,12266,14193,1215,0,0,
6,8/10/2019,EV,4393,12266,14193,1215,0,0,
6,8/17/2019,EV,4393,12266,14193,1215,1,0,
6,8/24/2019,EV,4393,12266,14193,1215,0,0,
6,8/31/2019,EV,4393,12266,14193,1215,0,0,
6,8/3/2019,EV,4394,11618,11278,1645,13,0,0
